"id_obs","coder_1","coder_2","consensus","sec_create_1","sec_create_2","sec_review_1","sec_review_2","created_at","text","type","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","date","tox_60","tox_70","tox_80","tox_90","insult_60","insult_70","insult_80","insult_90"
1062930,1,1,1,4,8,0,0,"2022-05-31T15:57:14.000Z","@baradit eres un pobre weon .que no tienes vida ya que ni tu mismo especie te toma encuenta.","replied_to","No Error",0.7998551,0.4011458,0.83943826,0.024062606,"2022-05-31",1,1,0,0,1,1,1,0
1078335,1,1,1,8,5,3,0,"2022-04-26T19:19:13.000Z","@Mister_Wolf_0 @baradit Amariconaos a quemarle los camiones se a dicho","replied_to","No Error",0.76197964,0.5583572,0.69164425,0.5356442,"2022-04-26",1,1,0,0,1,0,0,0
1080243,1,1,1,10,7,6,0,"2022-05-02T19:39:37.000Z","@Siulong21 @mcubillossigall @gabrielboric Esta fue odiosa desde siempre....que asco esta fascista nazi pinochetista!!!🤡💩🤦‍♂️🤷‍♂️🤮👎","replied_to","No Error",0.76523775,0.457266,0.802824,0.012647836,"2022-05-02",1,1,0,0,1,1,1,0
1094823,1,1,1,5,3,3,0,"2021-12-14T01:04:04.000Z","@tere_marinovic Jajajaja, Que tonta eres.","replied_to","No Error",0.6989911,0.023076924,0.78882504,0.006912862,"2021-12-14",1,0,0,0,1,1,0,0
1104422,0,0,1,10,6,6,0,"2022-07-29T00:52:30.000Z","@Jaime_Bassa @fernando_atria Puta los weones weeeeenos 👏🏽👏🏽👏🏽 . Gracias 😂😂😂😂","replied_to","No Error",0.6342749,0.21902075,0.6308392,0.007909686,"2022-07-29",1,0,0,0,1,0,0,0
1125510,1,1,1,11,10,6,0,"2022-02-09T20:10:47.000Z","@jorgeerrazuriz @PatoFdez ATENTOS CHILENITOS ESTOS SON LOS PASOS Q NOS LLEVAN AL CAOS TOTAL Y LA ESCLAVITUD LO VAN ENTENDIENDO? DONDE NOS LLEVAN LOS MALDITOS COMUNISTAS DE MIERDA? AWEONAOS DESPIERTEN QUEDA MENOS PARA Q NOS CIERREN EL CEPO FINAL Y LAS FFAA LO SABEN Y NO VAN A HACER NADA ESTAN SOMETIDOS","quoted","No Error",0.78711975,0.52891463,0.7967344,0.094697006,"2022-02-09",1,1,0,0,1,1,0,0
1145323,1,1,1,2,4,0,0,"2022-04-01T21:12:17.000Z","@MarcosBarrazaG Saco weas secate maldito","replied_to","No Error",0.7252971,0.3494667,0.72756535,0.04686524,"2022-04-01",1,1,0,0,1,1,0,0
1177906,1,1,1,6,4,4,0,"2022-04-04T14:15:38.000Z","@aebq2012 @patriciapolitz Bloqueado por chuchesumadre y Chupafusiles!!!","replied_to","No Error",0.78711975,0.45895407,0.78882504,0.025961896,"2022-04-04",1,1,0,0,1,1,0,0
1195611,1,1,1,8,4,5,0,"2022-02-10T18:04:33.000Z","@tere_marinovic Jajajaja que cerrada de culo te dio la Tere Jajajaja","replied_to","No Error",0.65996873,0.34942797,0.66500133,0.010550622,"2022-02-10",1,0,0,0,1,0,0,0
1197139,1,1,1,10,5,5,0,"2021-11-25T16:04:57.000Z","@tere_marinovic @KarolCariola Caga la mitad de tu sector po ridícula jajjajajajaja","replied_to","No Error",0.6667219,0.19149859,0.7090544,0.012440704,"2021-11-25",1,0,0,0,1,1,0,0
1202645,0,0,1,25,8,5,0,"2022-03-24T12:56:15.000Z","@tere_marinovic MAMENSE A ESTE PAYASO. Fue la Izquierda la que cambio las reglas del juego para que pase esto.","replied_to","No Error",0.718943,0.35022295,0.755201,0.042662576,"2022-03-24",1,1,0,0,1,1,0,0
1214565,1,1,1,8,10,5,0,"2021-08-04T01:34:51.000Z","@tere_marinovic Si pone al perrito en la foto, debe ser horrible esta weona que no se atreve con su foto","replied_to","No Error",0.6588125,0.09912638,0.7090544,0.008323951,"2021-08-04",1,0,0,0,1,1,0,0
1228079,1,0,0,11,8,2,0,"2022-08-27T19:27:51.000Z","@gdominguez_ Esperemos hasta el 4/S, no es bueno limpiarse el poto antes de 💩 🚾 #RechazoElMamarrachoComunista","replied_to","No Error",0.61223894,0.44787344,0.62169385,0.05721026,"2022-08-27",1,0,0,0,1,0,0,0
1240000,1,1,1,7,5,3,0,"2022-08-28T01:14:00.000Z","@SoyLaIngo @danielstingo Monumento al rey de los weones más aweonaos","replied_to","No Error",0.6827122,0.05025077,0.7065844,0.0068999166,"2022-08-28",1,0,0,0,1,1,0,0
1240409,1,1,1,7,6,4,0,"2022-05-15T18:44:45.000Z","@segonzalezg @leistesloica @Awaio5 @SilvanaNHR @MEQChile tranqui, ya me quedó claro tu retraso mental, saludos","replied_to","No Error",0.718943,0.35022295,0.7762574,0.00948907,"2022-05-15",1,1,0,0,1,1,0,0
1245993,1,1,1,17,17,11,0,"2022-02-12T00:00:09.000Z","@gonzalesjaque @andreschellew1 @tere_marinovic Es dificil igualar p abajo cuando uno ha sido criada c/ principios y valores, pero uds eso no lo entienden pq la ignorancia no saben lo q están haciendo pobres tontos útiles del también ignorante y enfermo d l cabeza de su mentor q es el desequilibrado mental de Maduro, tontitos","replied_to","No Error",0.7105462,0.29621798,0.78565484,0.009307829,"2022-02-12",1,1,0,0,1,1,0,0
1258236,1,1,1,8,5,5,0,"2021-07-30T02:52:29.000Z","@clau_apruebo @DiegoAshedeh @TiaPikachu Pero si no tiene cerebro!!! Vergüenza esa mujer","replied_to","No Error",0.63782936,0.17009245,0.71120167,0.009204263,"2021-07-30",1,0,0,0,1,1,0,0
1263426,1,1,1,13,8,9,0,"2021-11-29T05:15:42.000Z","@RenatoGarinG @gabrielboric Y tu crees que a alguien le importa por quien vas a votar? Con suerte a tu mamá tarado, te va a sobrar tiempo para arrepentirte si sale el Mechero, ya veras.","replied_to","No Error",0.7510937,0.44787344,0.7922567,0.053654157,"2021-11-29",1,1,0,0,1,1,0,0
1265712,0,1,0,11,376,2,46,"2021-12-24T21:13:11.000Z","@RenatoGarinG Vino a cachar ahorá que cesa como Ministro de Justicia. Y ni una palabra sobre Colonia Dignidad, weón miserable y carepalo nivel Dios.","replied_to","No Error",0.74954444,0.35368225,0.78565484,0.010110466,"2021-12-24",1,1,0,0,1,1,0,0
1276760,1,1,1,2,4,0,0,"2022-06-21T23:13:39.000Z","@RenatoGarinG Votaste por un pendejo inoperante","replied_to","No Error",0.78207105,0.16960317,0.8390655,0.008077981,"2022-06-21",1,1,0,0,1,1,1,0
1287379,1,1,1,56,13,42,4,"2022-02-14T21:57:28.000Z","@RenatoGarinG Gracias a la  #izmierdamiserable que desde el 18OC HAN HECHO MIERDA CHILE.","replied_to","No Error",0.687436,0.45895407,0.6308392,0.011586283,"2022-02-14",1,0,0,0,1,0,0,0
1299324,1,1,1,8,7,5,0,"2022-08-29T13:27:45.000Z","@Jaime_Bassa Perro maldito del Rechazo cárcel para este asesino Apruebo","replied_to","No Error",0.65996873,0.44787344,0.71551245,0.44942492,"2022-08-29",1,0,0,0,1,1,0,0
1301068,1,1,1,5,12,3,0,"2021-12-01T14:22:24.000Z","@ElisaLoncon @convencioncl Muevan la raja flojos qliaos!!! Para eso los elegimos. No están haciendo ningún fabor mierdas, están solo haciendo la pega que se les encomendó!!","quoted","No Error",0.7761081,0.35368225,0.7827088,0.014393489,"2021-12-01",1,1,0,0,1,1,0,0
1348971,1,1,1,8,7,4,0,"2022-03-03T13:00:31.000Z","@JustAle73 @juanval57928693 @MarcosBarrazaG @ValeMirandaCC @PCdeChile @PrensaPCdeChile @LegadoBachelet @MachiFrancisca1 @convencioncl @RNuevoMundo Eso es más importante para ud?....que estupida","replied_to","No Error",0.6588125,0.024866661,0.7492263,0.0071199946,"2022-03-03",1,0,0,0,1,1,0,0
1353709,1,1,1,4,5,2,0,"2022-05-26T03:59:09.000Z","@RoyoManuela FEA Y RESENTIDA.","replied_to","No Error",0.7701451,0.25624833,0.8204276,0.008712323,"2022-05-26",1,1,0,0,1,1,1,0
1363331,1,1,1,13,7,5,0,"2022-07-16T17:23:28.000Z","@mcubillossigall Francamente son para sacarlos a patadas, ladinos, embusteros , antidemocráticos","replied_to","No Error",0.64447093,0.45895407,0.6675394,0.54744303,"2022-07-16",1,0,0,0,1,0,0,0
1379394,1,1,1,16,5,10,0,"2021-09-06T02:41:33.000Z","@isabelpla @pelaovade Patuda está weona, que como ministra fuiste un fiasco","replied_to","No Error",0.6667219,0.16960317,0.71551245,0.0077672824,"2021-09-06",1,0,0,0,1,1,0,0
1408642,0,0,1,14,9,0,0,"2022-06-29T16:14:18.000Z","@GAMBA_CL @tere_marinovic básicamente el pendejo qliao de @vic_chanfreau refleja a la perfección las ideas delirantes de la convención 🤷‍♂️no es de sorprenderse.","replied_to","No Error",0.64447093,0.06101104,0.71120167,0.0072753434,"2022-06-29",1,0,0,0,1,1,0,0
1419374,1,1,1,11,8,6,0,"2022-07-22T09:44:01.000Z","@mcubillossigall @gabrielboric Las patitas, dejen de ser tan cara de raja","replied_to","No Error",0.6342749,0.16960317,0.68668073,0.008466354,"2022-07-22",1,0,0,0,1,0,0,0
1425999,0,0,1,10,9,6,0,"2022-05-02T16:48:58.000Z","@rocicantuarias @tere_marinovic hueona ya te hai gastado más de la mitad.... ridícula","replied_to","No Error",0.6667219,0.035007052,0.72868866,0.007534259,"2022-05-02",1,0,0,0,1,1,0,0
1428602,1,1,1,6,7,4,0,"2021-07-10T16:03:26.000Z","@mcubillossigall Muerdete  la lengua, para que envenenes","replied_to","No Error",0.65996873,0.50703704,0.6051471,0.5940531,"2021-07-10",1,0,0,0,1,0,0,0
1439005,1,1,1,12,6,8,0,"2022-02-24T18:41:34.000Z","@Rotsssy @tere_marinovic Pero si esa CDSM ni la cara de cuica tiene.","replied_to","No Error",0.681338,0.2322566,0.7090544,0.010162249,"2022-02-24",1,0,0,0,1,1,0,0
1464498,1,1,1,5,6,3,0,"2021-05-26T03:28:32.000Z","@PatoFdez @Kanyto7 Anda a refundar tu neurona suelta PELOTUDO!!","replied_to","No Error",0.78711975,0.29621798,0.8390655,0.011249693,"2021-05-26",1,1,0,0,1,1,1,0
1556928,1,1,1,19,12,8,0,"2022-02-09T22:21:27.000Z","@lmrendon @convencioncl Abogado y 🤡🤡🤡🤡🤡 además los ignorantes ciegos y sordos son uds. Por eso el rechazo crece solo. La CC con la mayoría zurda solita está preparando el horno para quemar esa mugre de constitución de Stalin. Ud también es facho burgués y si no le gusta le digo zurdo caviar.","replied_to","No Error",0.62702215,0.34969926,0.6991143,0.054947287,"2022-02-09",1,0,0,0,1,0,0,0
1588074,1,1,1,5,5,1,0,"2022-08-24T04:38:45.000Z","@mcubillossigall @gabrielboric Que weona mas miserable es la  cubillo","replied_to","No Error",0.7675452,0.22207877,0.8082062,0.007974415,"2022-08-24",1,1,0,0,1,1,1,0
1620437,1,1,1,7,6,5,0,"2021-08-31T19:08:48.000Z","@RenatoGarinG Me parece que eres tan estupido que no mereces otro comentario","replied_to","No Error",0.76523775,0.11492836,0.82974654,0.009566744,"2021-08-31",1,1,0,0,1,1,1,0
1628481,0,1,0,5,6,2,0,"2022-05-14T13:55:22.000Z","@rodrigo_logan Paga los 30 palos sinvergüenza","replied_to","No Error",0.6744087,0.35368225,0.71120167,0.4902736,"2022-05-14",1,0,0,0,1,1,0,0
1629681,1,1,1,4,5,0,0,"2021-07-28T12:44:56.000Z","@KingAQ80 @Difusorarechazo @tere_marinovic @mcubillossigall @RojoEdwards @joseantoniokast @melnicksergio @dipuBobadilla Penosa es tu cara de matewea","replied_to","No Error",0.6426206,0.16960317,0.71120167,0.012130005,"2021-07-28",1,0,0,0,1,1,0,0
1660516,1,1,1,2,3,0,0,"2022-08-29T00:00:57.000Z","@patriciapolitz @mhnchile Qué estúpida!","replied_to","No Error",0.7105462,0.03321367,0.7775208,0.007754337,"2022-08-29",1,1,0,0,1,1,0,0
1662546,1,0,0,10,10,1,0,"2021-06-23T19:20:13.000Z","@isimaher2 @tere_marinovic Solo una mona lesa con una autoestima tan baja cambia su foto cuando le dicen federica juaaajajaja😆😆😆😆... Chau perdedora y ultra federica!","replied_to","No Error",0.6827122,0.23223771,0.7657292,0.009307829,"2021-06-23",1,0,0,0,1,1,0,0
1707193,1,1,1,3,13,0,0,"2022-04-06T18:59:13.000Z","@RenatoGarinG Me aburriste sacoweas, andai puro dando material pal rechazo, todos esos libros, todos esos estudios, toda esa formación, toda esa instrucción no han sido capaces de quitarte lo AWEONAO","replied_to","No Error",0.6588125,0.18538254,0.6798578,0.008841781,"2022-04-06",1,0,0,0,1,0,0,0
1934834,1,1,1,14,16,7,0,"2022-07-18T17:35:58.000Z","@3l_p1p3p0n @tere_marinovic Lo peor de todo es que si te lo encuentras de frente no te atrevas a decirle nada porque eres un cagón solo detrás de tu celular o computador te crecen los huevos","replied_to","No Error",0.6342749,0.16960317,0.6798578,0.009256045,"2022-07-18",1,0,0,0,1,0,0,0
1999568,0,1,0,7,27,0,1,"2022-08-13T17:58:10.000Z","@tere_marinovic @gabrielboric Este csm para grande con respeto a los csm. Instalaron el discurso de que todo estaba mal y que había prácticamente una sociedad en caos. Ahora son los encargados de conducir un Estado y no han hecho nada. Miserables.","replied_to","No Error",0.61223894,0.18538254,0.6677319,0.009799767,"2022-08-13",1,0,0,0,1,0,0,0
2010244,1,1,1,2,9,0,0,"2021-07-16T16:24:31.000Z","@tere_marinovic Son bastante estúpidos.","replied_to","No Error",0.6863638,0.02402156,0.7762574,0.007417747,"2021-07-16",1,0,0,0,1,1,0,0
2059199,1,1,1,5,7,3,0,"2021-07-20T16:26:37.000Z","@tere_marinovic Estudia weona básica!  Y si no te da retírate.","quoted","No Error",0.62136006,0.21902075,0.6677319,0.029069828,"2021-07-20",1,0,0,0,1,0,0,0
2355847,1,1,1,8,5,5,0,"2022-04-08T22:25:12.000Z","@MaiteOrsini @convencioncl Las weas ridículas que proponen 😂payasos ignorantes.","replied_to","No Error",0.73663366,0.16960317,0.78565484,0.008272167,"2022-04-08",1,1,0,0,1,1,0,0
2388715,1,1,1,17,20,13,0,"2021-07-31T19:22:27.000Z","@tere_marinovic ... OYE TERE PITONISA,NUNCA VISTE QUE PERDERÍAN LAS ELECCIONES CONSTITUYENTES???... PARA ADIVINAR QUE VAS A GUEVEAR, CUALQUIERA LO HACE... PARA GENERALIZAR POR HECHOS DE 100 PERSONAS, ESTADISTICAMENTE EN 17 MILLONES ES UNA ABERRACIÓN... BUENO QUE SE SABE QUE TU CEREBRO NO TRAJINA","quoted","No Error",0.6611249,0.23226003,0.71120167,0.010369381,"2021-07-31",1,0,0,0,1,1,0,0
2442304,1,1,1,2,4,0,0,"2022-04-19T03:27:02.000Z","@gonzalowinter @convencioncl Cállate inepto!!","replied_to","No Error",0.6544696,0.023927659,0.7492263,0.011353259,"2022-04-19",1,0,0,0,1,1,0,0
9023,1,1,1,6,10,4,0,"2022-12-02T11:45:36.000Z","@berfontaine Otra vez este imbécil hablando weás","replied_to","No Error",0.8115627,0.16496792,0.83943826,0.007935578,"2022-12-02",1,1,1,0,1,1,1,0
14743,1,1,1,8,6,5,0,"2022-06-02T13:32:27.000Z","@BRebolledoD17 @biobio PARA APARECER COMO UN GRAN PERSONAJE Y EN REALIDAD SIGUE SIENDO UN WUEON TONTO CON POCO CEREBRO 💩💩💩💩👎👎👎👎","replied_to","No Error",0.8299589,0.35094213,0.87225974,0.008815889,"2022-06-02",1,1,1,0,1,1,1,0
20989,1,1,1,8,8,5,0,"2021-10-04T04:22:01.000Z","@berfontaine @sebastiansichel Impresionante. Que nivel de chamullo. Eres realmente un triste y pobre imbécil.","replied_to","No Error",0.8403191,0.27908814,0.87506694,0.008414571,"2021-10-04",1,1,1,0,1,1,1,0
37373,1,1,1,7,5,5,0,"2022-12-07T19:48:45.000Z","@BSepulvedaHales Cállate zurda pasa a caca ,esfumate y cierra tu edor a mierda 💩,  alguna palabra por el dictador zurdo de castillo?","replied_to","No Error",0.90451443,0.6612285,0.9028068,0.077831104,"2022-12-07",1,1,1,1,1,1,1,1
45495,1,1,1,7,13,5,0,"2022-05-05T00:57:22.000Z","@arturozunigaj @mcubillossigall Se dice Mapuche ladrón de wierda","replied_to","No Error",0.83334327,0.44787344,0.83943826,0.010576514,"2022-05-05",1,1,1,0,1,1,1,0
65572,1,1,1,8,18,4,0,"2022-04-04T02:03:24.000Z","@berfontaine @DMatamala @latercera Y este aweonao sigue con lo mismo, en todos lados ya te han dicho MENTIROSO CULIAO","replied_to","No Error",0.8696708,0.35368225,0.88346136,0.008492245,"2022-04-04",1,1,1,0,1,1,1,0
82808,1,1,1,15,36,4,0,"2022-11-08T14:53:17.000Z","@berfontaine Parasito Culiao de las afp, ponte a trabajar","replied_to","No Error",0.88599813,0.45895407,0.8987166,0.010576514,"2022-11-08",1,1,1,0,1,1,1,0
89279,1,1,1,15,4,4,0,"2022-10-15T15:50:25.000Z","@jorgeguerrerov @BSepulvedaHales @Gutierrez14P Estas tipas se creen con superioridad moral y son todas unas sinverguenzas de mierda","replied_to","No Error",0.8403191,0.38274905,0.8685752,0.0100069,"2022-10-15",1,1,1,0,1,1,1,0
90788,1,1,1,8,4,4,0,"2022-09-06T21:46:27.000Z","@arturozunigaj Anda a pautearte la raja, facho qliao ladrón de mierda","replied_to","No Error",0.96069145,0.68373036,0.96819645,0.5195707,"2022-09-06",1,1,1,1,1,1,1,1
106184,1,1,1,9,3,3,0,"2021-08-11T05:49:03.000Z","@arturozunigaj El lenguaje corporal lo dice todo, dice: MENTIROSO CULIAO.","replied_to","No Error",0.83334327,0.35368225,0.83943826,0.007417747,"2021-08-11",1,1,1,0,1,1,1,0
107079,1,1,1,6,5,3,0,"2022-09-08T02:04:16.000Z","@arturozunigaj @gteillier Ridículo culiao","replied_to","No Error",0.8364697,0.23226346,0.8390655,0.0076637166,"2022-09-08",1,1,1,0,1,1,1,0
108365,1,1,1,8,11,4,0,"2022-11-09T11:42:11.000Z","@berfontaine Yo debo ser quien administra mi plata no tus mierdas de AFP imbecil qlo","replied_to","No Error",0.90451443,0.35368225,0.9063489,0.009100696,"2022-11-09",1,1,1,1,1,1,1,1
111423,1,1,1,25,17,8,0,"2022-11-09T13:31:33.000Z","@berfontaine Tu me dices que los recolectores de basura ganan 1 millón... o el jornal de la construcción. O el guardia del supermercado ...  sácate esa wea del cogote que te  no te deja entrar suficiente oxígeno al mate .... los conserjes igual ganan un 1 millón...  mentiroso  culiao","replied_to","No Error",0.85333383,0.44969136,0.87225974,0.011767523,"2022-11-09",1,1,1,0,1,1,1,0
138997,1,1,1,4,5,2,0,"2022-12-31T15:42:41.000Z","@BSepulvedaHales Estúpida y mentirosa.","replied_to","No Error",0.8364697,0.2322463,0.87506694,0.00866054,"2022-12-31",1,1,1,0,1,1,1,0
144380,1,1,1,8,11,3,0,"2022-04-10T13:38:31.000Z","@bdelamaza Si no rechazan el terrorismo es que lo aprueban, malditos hijos de puta.","replied_to","No Error",0.89241093,0.5188304,0.87896585,0.021990653,"2022-04-10",1,1,1,0,1,1,1,0
146473,1,1,1,8,11,5,0,"2022-02-17T00:13:50.000Z","@jjcc_chile @arturozunigaj Váyanse a la mierda. Por decir que los comunistas son comunistas!! HDPs!!!","replied_to","No Error",0.9209984,0.62879944,0.9063489,0.07016479,"2022-02-17",1,1,1,1,1,1,1,1
146738,1,1,1,7,20,5,0,"2022-02-17T00:42:32.000Z","@arturozunigaj En que planeta vive este huevón??? Chilenos de primera, segunda y tercera categoría es lo que tenemos hoy y que se agudizó con tu mierda de gobierno","replied_to","No Error",0.8115627,0.45895407,0.7775208,0.012285355,"2022-02-17",1,1,1,0,1,1,0,0
147345,1,1,1,4,16,3,0,"2022-10-21T00:03:28.000Z","@berfontaine VIEJO CULIAO AWEONAO","replied_to","No Error",0.911035,0.45895407,0.9063489,0.008013252,"2022-10-21",1,1,1,1,1,1,1,1
152266,1,1,1,5,4,3,0,"2022-08-09T23:38:15.000Z","@BenitoBaranda ..hagan callar a este cura de mierda !! 🇨🇱","replied_to","No Error",0.85173553,0.45895407,0.8502231,0.03856628,"2022-08-09",1,1,1,0,1,1,1,0
160838,1,1,1,6,4,4,0,"2021-03-11T13:51:57.000Z","@conihube @DFinanciero Deja de hablar weas, tonta culia @conihube","replied_to","No Error",0.8988238,0.45895407,0.9045387,0.009204263,"2021-03-11",1,1,1,0,1,1,1,1
170102,1,1,1,8,6,6,0,"2021-07-14T03:27:06.000Z","@PoliticosSinSue @AlondraCVidal @GiorgioJackson Enfermo qlo, vo deberías estar en la cárcel enfermo de mierda","replied_to","No Error",0.90451443,0.47886345,0.91372794,0.13566011,"2021-07-14",1,1,1,1,1,1,1,1
170751,1,1,1,6,7,4,0,"2022-08-11T00:43:04.000Z","@gonzalofeito @Mister_Wolf_0 @labeasanchez Aprende a redactar feito culiao.","replied_to","No Error",0.8252207,0.35368225,0.802824,0.010913103,"2022-08-11",1,1,1,0,1,1,1,0
171253,1,1,1,4,5,3,0,"2022-12-06T15:50:21.000Z","@ElisaLoncon CARA de RAJA... LITERAL HDP... LADRONA... DEVUELVE LA PLATA SINVERGÜENZA CTM.","replied_to","No Error",0.9061063,0.6134631,0.9100384,0.024580594,"2022-12-06",1,1,1,1,1,1,1,1
171749,1,1,1,6,4,4,0,"2021-07-14T08:54:49.000Z","@arturozunigaj Devuelve la plata de Espacio Riesco ladrón ctm, hipócrita de 💩, el 80% te desprecia","replied_to","No Error",0.85173553,0.45895407,0.87225974,0.024753258,"2021-07-14",1,1,1,0,1,1,1,0
177430,1,1,1,8,5,5,0,"2022-04-11T19:23:32.000Z","@arturozunigaj Le pico el culo a este delincuente ladron","replied_to","No Error",0.8696708,0.56528324,0.84251964,0.5940531,"2022-04-11",1,1,1,0,1,1,1,0
179468,1,1,1,5,4,3,0,"2021-10-27T19:04:18.000Z","@arturozunigaj @metalmauro Deja de  wear y hablar weas tonto y la conchetumare","replied_to","No Error",0.89241093,0.35368225,0.9028068,0.009385503,"2021-10-27",1,1,1,0,1,1,1,1
206121,1,1,1,5,3,3,0,"2021-08-19T00:21:19.000Z","@CamilaZarateZ @MarcelaVeraO Son verdaderos hijos de puta","replied_to","No Error",0.8778702,0.47416782,0.87225974,0.01052473,"2021-08-19",1,1,1,0,1,1,1,0
216504,1,1,1,6,3,4,0,"2022-10-29T01:11:26.000Z","@berfontaine @IvonneVargasAp2 Tonta lesa ... comunista de mierda","replied_to","No Error",0.9248995,0.5614964,0.9335635,0.011482717,"2022-10-29",1,1,1,1,1,1,1,1
228135,1,1,1,12,8,6,0,"2021-09-30T18:10:46.000Z","@arturozunigaj Libertad de expresión y negacionismo, no tienen nada que ver, no entenderlo es de weon, comentarlo es de weon imbécil y mala leche.","replied_to","No Error",0.8299589,0.4379392,0.8502231,0.009618527,"2021-09-30",1,1,1,0,1,1,1,0
228380,1,1,1,6,4,3,0,"2021-12-30T18:21:49.000Z","@NYC_prensa @arturozunigaj Qué sabí voh de política ladrón culiao!!","replied_to","No Error",0.8460273,0.35368225,0.87225974,0.011172019,"2021-12-30",1,1,1,0,1,1,1,0
235316,1,1,1,5,3,3,0,"2022-12-13T07:40:48.000Z","@felipeharboe metete tu acuerdo en la Raja corruptos kuliaos","replied_to","No Error",0.9029226,0.45895407,0.9028068,0.055270568,"2022-12-13",1,1,1,1,1,1,1,1
236163,1,1,1,4,3,3,0,"2022-05-15T01:38:09.000Z","@arturozunigaj Andate a la chucha sinvergüenza de mierda","replied_to","No Error",0.93383175,0.54181844,0.9343686,0.020091362,"2022-05-15",1,1,1,1,1,1,1,1
237770,1,1,1,15,6,4,0,"2021-01-02T18:51:05.000Z","@Hugo_Gutierrez_ @DiazCanelB Oye weas de chancho Gutierrez, la gente que mató el multimillonario de Castro da igual? Bien muerta por la revolucion? Chupalo pobre y triste weon","replied_to","No Error",0.8403191,0.45895407,0.84251964,0.12076248,"2021-01-02",1,1,1,0,1,1,1,0
241171,1,1,1,4,3,3,0,"2022-09-23T23:50:32.000Z","@labeasanchez Cállate perra mal parida 🙄🙄🤦‍♂️🤦‍♂️","replied_to","No Error",0.9061063,0.52891463,0.9100384,0.036839653,"2022-09-23",1,1,1,1,1,1,1,1
241253,1,1,1,4,4,3,0,"2021-12-01T04:04:05.000Z","@Jaime_Bassa Burgués Ctm , parásito kliao viviendo gracias a nosotros bastardo","replied_to","No Error",0.8629672,0.45895407,0.87896585,0.012440704,"2021-12-01",1,1,1,0,1,1,1,0
241788,1,1,1,6,6,3,0,"2022-04-15T00:35:11.000Z","@conihube Cállate un rato conchetumareeeeeeee","replied_to","No Error",0.85333383,0.35368225,0.8634578,0.020091362,"2022-04-15",1,1,1,0,1,1,1,0
243465,1,1,1,10,14,7,0,"2022-11-23T11:32:49.000Z","@gabrielboric @lopezobrador_ @IrinaKaramanos @labeasanchez TE LA HAY LLEVADO PURO PASEOANDO CTM Y NO TE HAY PREOCUPADO DEL PAIS LO TENI EN TOTAL AVANDONO .RENUNCIA SACO DE WEA NO SERVI PARA EL CARGO Y DE PASADA LLEVATE A TODAS LAS MIERDAS Q ESTA EN EL GOBIERNO GARRAPATAS CTM","replied_to","No Error",0.8540474,0.50703704,0.87225974,0.020264024,"2022-11-23",1,1,1,0,1,1,1,0
244900,1,1,1,4,5,2,0,"2022-03-30T01:29:18.000Z","@BSepulvedaHales Abortera hija de puta","replied_to","No Error",0.9391453,0.6612285,0.9346156,0.044925548,"2022-03-30",1,1,1,1,1,1,1,1
246360,1,1,1,7,4,3,0,"2022-07-19T23:05:52.000Z","@BessyGallardoP déjate de hablar pelotudeces huevona loca.","quoted","No Error",0.83334327,0.34981552,0.8634578,0.00951496,"2022-07-19",1,1,1,0,1,1,1,0
248066,1,1,1,4,2,2,0,"2022-08-16T03:50:38.000Z","@BenitoBaranda Viejo de mierda!!!!!","replied_to","No Error",0.91625386,0.50703704,0.9263389,0.011094344,"2022-08-16",1,1,1,1,1,1,1,1
252751,1,1,1,7,4,5,0,"2022-11-24T13:06:32.000Z","@berfontaine Wns mitomanos...deja de escribir fake news payaso..que ya aprobaron la ley para sancionarte..te queda poco infeliz pinochetista de mierda!!💩🤡🖕","replied_to","No Error",0.89241093,0.52891463,0.9028068,0.015774792,"2022-11-24",1,1,1,0,1,1,1,1
255154,1,1,1,13,11,7,0,"2021-11-05T15:54:41.000Z","@rodolfoferrada @ElisaLoncon @MachiFrancisca1 no van a decir nada sobre esto para de viejas qls !!! Solo hablan para el lado que les conviene, pero del resto ( cómo está persona ) no haces mención en tu puta asamblea, ojalá te quemen la ruca vieja CTM !!!","replied_to","No Error",0.9061063,0.71338886,0.87896585,0.68668276,"2021-11-05",1,1,1,1,1,1,1,0
260195,1,1,1,6,5,3,0,"2022-10-10T18:21:01.000Z","@roylugo33 @Dvdzov @KrasnyySkorpion @zuldayomar @mae_rusia @RusiaInforma @KdeKremlin @Hugo_Gutierrez_ @Nbalmaceda2 @MryRodrguez4 @Giro5O Eres un hijo de puta muerte a Rusia ya","replied_to","No Error",0.85850734,0.6552761,0.83943826,0.49142194,"2022-10-10",1,1,1,0,1,1,1,0
261732,1,1,1,9,17,4,0,"2022-11-25T15:38:18.000Z","@BSepulvedaHales Ah linda la cuestión y en 2019 cuando tus amiguis asolaron chile, no solo guardaste silencio si no que avalista la violencia. Ahí no te importaron las pérdidas. Fresca de raja, por eso nadie los quiere comistas hijos de la gran puta","quoted","No Error",0.8629672,0.5614964,0.87225974,0.020609349,"2022-11-25",1,1,1,0,1,1,1,0
262098,1,1,1,7,3,4,0,"2022-12-15T03:20:09.000Z","@Jaime_Bassa Cerdos  nazis  ctm","replied_to","No Error",0.8629672,0.52891463,0.82974654,0.028897164,"2022-12-15",1,1,1,0,1,1,1,0
